vin,customerID,startdate,partnumber,quantity,price,vendorname
AIMDPZ2KMND734997,169,2020-12-23,PP-EAEAD0042,3,121.51,Zathunicon
AIMDPZ2KMND734997,169,2021-02-07,FH-EAEESS0055,1,37.84,Plexzap
AIMDPZ2KMND734997,169,2021-02-07,FH-EAEESS0058,4,40.81,Plexzap
AIMDPZ2KMND734997,169,2021-02-07,FH-EAES0093,3,18.41,Zathunicon
AIMDPZ2KMND734997,169,2021-02-07,FH-EAES0124,2,102.98,Zathunicon
AIMDPZ2KMND734997,169,2021-02-07,NM-ICS0156,4,102.02,Blackzim
AIMDPZ2KMND734997,169,2021-02-07,PP-EAEM0150,2,67.6,Plexzap
AIMDPZ2KMND734997,169,2021-02-07,PP-ICS0157,4,14.41,Blackzim
AIMDPZ2KMND734997,169,2021-02-07,ZN-EAESS0118,1,57.17,Blackzim
AIMDPZ2KMND734997,169,2021-02-07,ZN-PACBS0189,3,5.59,Nam-zim
AIMDPZ2KMND734997,169,2021-06-20,FG-EAEM0136,2,89.28,Betatech
AIMDPZ2KMND734997,169,2021-06-20,FG-EAES0121,4,120.35,Plexzap
AIMDPZ2KMND734997,169,2021-06-20,NM-BAE0005,2,91.28,Finhigh
AJ2JSVDYM0O897692,72,2020-06-05,BM-PACBS0170,3,24.36,Betatech
AJ2JSVDYM0O897692,72,2020-06-05,FH-EAELASS0084,4,21.61,Nam-zim
AJ2JSVDYM0O897692,72,2020-06-05,FH-EAES0122,1,2.44,Plexzap
AJ2JSVDYM0O897692,72,2020-06-05,FH-PACBS0181,4,25.84,Blackzim
AJ2JSVDYM0O897692,72,2020-06-05,FH-PACBS0192,4,29.34,Funholding
AJ2JSVDYM0O897692,72,2020-08-24,FH-EAELASS0090,3,5.89,Nam-zim
AJ2JSVDYM0O897692,72,2020-08-24,FH-EAES0101,1,7.76,Funholding
AJ2JSVDYM0O897692,72,2020-08-24,NM-BAED0025,3,20.13,Plexzap
AJ2JSVDYM0O897692,72,2020-08-24,TP-BAEW0038,2,7.15,Blackzim
AJ2JSVDYM0O897692,72,2020-08-24,TP-PACBS0178,2,29.42,Blackzim
AJ2JSVDYM0O897692,72,2020-08-24,ZN-BAEW0037,4,5.64,Funholding
AJ2JSVDYM0O897692,72,2020-08-24,ZN-ICS0160,1,18.2,Zathunicon
AJ2JSVDYM0O897692,72,2020-10-16,BM-BAE0021,3,25.41,Nam-zim
AJ2JSVDYM0O897692,72,2020-10-16,BM-EAEGAM0070,1,4.95,Finhigh
AJ2JSVDYM0O897692,72,2021-03-22,BH-BAE0011,2,16.14,Funholding
AJ2JSVDYM0O897692,72,2021-03-22,BH-EAEM0133,1,8.6,Blackzim
AJ2JSVDYM0O897692,72,2021-03-22,BM-EAELASS0084,4,21.42,Nam-zim
AJ2JSVDYM0O897692,72,2021-03-22,BM-EAES0124,1,23.93,Toughzap
AJ2JSVDYM0O897692,72,2021-03-22,NM-EAEIS0080,3,7.85,Funholding
AJ2JSVDYM0O897692,72,2021-03-22,NM-EAEM0149,2,8.12,Funholding
AJ2JSVDYM0O897692,72,2021-04-20,BM-EAEGAM0066,4,20.49,Finhigh
AJ2JSVDYM0O897692,72,2021-04-20,BM-EAELASS0085,3,1.5,Zathunicon
AJ2JSVDYM0O897692,72,2021-04-20,FG-BAE0021,3,19.05,Toughzap
AJ2JSVDYM0O897692,72,2021-04-20,FG-PACBS0192,2,13.4,Toughzap
AJ2JSVDYM0O897692,72,2021-05-11,TP-EAEESS0061,3,5.57,Betatech
AJ2JSVDYM0O897692,72,2021-06-26,BM-BAED0028,3,11.06,Toughzap
AJ2JSVDYM0O897692,72,2021-06-26,BM-EAES0112,1,27.75,Blackzim
AJ2JSVDYM0O897692,72,2021-06-26,NM-EAEGAM0073,2,2.17,Funholding
AJ2JSVDYM0O897692,72,2021-06-26,NM-PACBS0178,3,5.31,Betatech
AJ2JSVDYM0O897692,72,2021-08-11,FG-BAE0011,1,14.97,Nam-zim
AJLR6IODVV3757973,182,2021-04-21,BH-BAE0021,3,43.54,Nam-zim
AJLR6IODVV3757973,182,2021-04-21,BH-BAED0025,2,0.1,Funholding
AJLR6IODVV3757973,182,2021-04-21,BH-EAELASS0091,3,0.98,Nam-zim
AJLR6IODVV3757973,182,2021-04-21,PP-PACBS0187,1,21.38,Zathunicon
AJLR6IODVV3757973,182,2021-06-03,BH-EAELASS0088,3,37.38,Zathunicon
AJLR6IODVV3757973,182,2021-06-03,FG-EAES0098,1,33.8,Blackzim
AJLR6IODVV3757973,182,2021-06-03,FH-EAES0108,3,52.56,Finhigh
AJLR6IODVV3757973,182,2021-06-03,FH-EAESS0116,3,39.22,Betatech
AJLR6IODVV3757973,182,2021-06-03,PP-EAEESS0057,1,12.72,Finhigh
AJLR6IODVV3757973,182,2021-06-03,PP-EAEM0147,4,52.05,Betatech
AJLR6IODVV3757973,182,2021-09-09,BM-EAES0093,2,48.06,Toughzap
AJLR6IODVV3757973,182,2021-09-09,BM-PACBS0170,2,38.68,Nam-zim
AJLR6IODVV3757973,182,2021-09-09,ZN-BAED0027,4,1.16,Toughzap
AJLR6IODVV3757973,182,2021-09-09,ZN-PACBS0188,4,29.97,Finhigh
AM7FZWLEUHK307952,137,2021-03-04,BH-BAE0014,4,37.81,Toughzap
AM7FZWLEUHK307952,137,2021-03-04,BH-BAEW0035,1,1.53,Funholding
AM7FZWLEUHK307952,137,2021-03-04,BH-EAEIS0075,1,40.43,Nam-zim
AM7FZWLEUHK307952,137,2021-03-04,BH-EAELASS0088,2,6.26,Zathunicon
AM7FZWLEUHK307952,137,2021-03-04,FH-EAES0107,4,9.5,Betatech
AM7FZWLEUHK307952,137,2021-03-04,PP-PACBS0182,1,14.13,Nam-zim
AM7FZWLEUHK307952,137,2021-03-04,ZN-EAES0105,3,35.33,Toughzap
AM7FZWLEUHK307952,137,2021-07-05,BM-ICS0155,1,39.32,Nam-zim
AQ744PRF6TR968003,182,2020-11-05,BM-PACBS0165,2,10.94,Betatech
AQ744PRF6TR968003,182,2020-11-05,FG-BAE0004,1,49.44,Finhigh
AQ744PRF6TR968003,182,2020-11-05,FG-EAEM0135,2,2.36,Nam-zim
AQ744PRF6TR968003,182,2020-11-05,PP-EAES0110,1,50.89,Plexzap
AQ744PRF6TR968003,182,2020-11-05,ZN-BAE0015,4,61,Plexzap
AQ744PRF6TR968003,182,2021-02-13,NM-BAE0013,4,11.95,Nam-zim
AQ744PRF6TR968003,182,2021-06-17,BM-EAEAD0042,4,74.3,Zathunicon
AQ744PRF6TR968003,182,2021-06-17,PP-BAEW0039,3,82.24,Zathunicon
AQ744PRF6TR968003,182,2021-06-17,TP-PACBS0178,3,70.93,Zathunicon
AQ744PRF6TR968003,182,2021-06-17,ZN-EAECS0049,1,26.72,Betatech
AQ744PRF6TR968003,182,2021-06-17,ZN-EAES0110,1,13.84,Finhigh
AUQIR5H4HRE068152,84,2021-06-14,BH-EAEM0132,1,39.62,Finhigh
AUQIR5H4HRE068152,84,2021-06-14,BH-IFCAP0152,4,32.5,Funholding
AUQIR5H4HRE068152,84,2021-06-14,FG-BAE0006,2,41.55,Blackzim
AUQIR5H4HRE068152,84,2021-06-14,FG-EAEAD0044,2,1.88,Betatech
AUQIR5H4HRE068152,84,2021-06-14,FG-EAEM0149,1,87.34,Betatech
AUQIR5H4HRE068152,84,2021-06-14,FG-PACBS0166,4,10.59,Betatech
AUQIR5H4HRE068152,84,2021-06-14,FG-PACBS0182,4,85.85,Betatech
AUQIR5H4HRE068152,84,2021-06-14,FG-PACBS0187,1,82.72,Zathunicon
AUQIR5H4HRE068152,84,2021-06-14,TP-BAE0018,4,18.97,Blackzim
AUQIR5H4HRE068152,84,2021-06-14,TP-EAEIS0081,2,50.58,Toughzap
AUQIR5H4HRE068152,84,2021-07-04,BH-EAEM0132,1,74.1,Betatech
AZ1R666ZIWS777011,37,2021-06-23,BM-EAEWH0131,3,6.92,Betatech
AZ1R666ZIWS777011,37,2021-06-23,BM-ICS0161,2,12.12,Finhigh
AZ1R666ZIWS777011,37,2021-06-23,PP-EAEM0142,2,5.63,Nam-zim
AZ1R666ZIWS777011,37,2021-06-23,PP-PACBS0189,4,45.34,Funholding
AZ1R666ZIWS777011,37,2021-07-04,FG-EAESS0118,4,44.75,Betatech
AZ1R666ZIWS777011,37,2021-07-04,FH-BAE0003,3,11.39,Plexzap
AZ1R666ZIWS777011,37,2021-07-04,NM-EAEM0135,2,31.67,Toughzap
AZ1R666ZIWS777011,37,2021-07-04,NM-EAEM0146,4,25.11,Funholding
AZ1R666ZIWS777011,37,2021-07-04,NM-PACBS0191,2,43.61,Funholding
AZ1R666ZIWS777011,37,2021-07-13,BH-BAED0025,2,12.5,Finhigh
AZ1R666ZIWS777011,37,2021-07-13,BH-PACBS0190,3,38.05,Betatech
AZ1R666ZIWS777011,37,2021-08-04,FG-BAE0022,1,29.19,Zathunicon
AZ1R666ZIWS777011,37,2021-08-04,FG-PACBS0184,3,49.33,Toughzap
AZ1R666ZIWS777011,37,2021-08-04,FH-EAES0105,4,10.85,Finhigh
AZ1R666ZIWS777011,37,2021-08-04,NM-EAES0099,1,2.41,Zathunicon
AZ1R666ZIWS777011,37,2021-08-04,NM-ICS0153,4,52.1,Blackzim
AZ1R666ZIWS777011,37,2021-08-04,ZN-BAE0016,3,20.42,Blackzim
AZ1R666ZIWS777011,37,2021-08-04,ZN-EAEESS0057,4,2.52,Betatech
AZ1R666ZIWS777011,37,2021-08-25,BM-EAEM0140,3,47.3,Plexzap
AZ1R666ZIWS777011,37,2021-08-29,BH-EAELASS0092,3,2.78,Toughzap
AZ1R666ZIWS777011,37,2021-08-29,BM-EAELASS0086,4,40.51,Zathunicon
AZ1R666ZIWS777011,37,2021-08-29,BM-ICS0161,4,40.62,Finhigh
AZ1R666ZIWS777011,37,2021-08-29,NM-BAE0020,1,2.74,Toughzap
AZ1R666ZIWS777011,37,2021-08-29,NM-BAE0022,1,22.81,Funholding
AZ1R666ZIWS777011,37,2021-08-29,NM-PACBS0182,3,46.41,Plexzap
AZ1R666ZIWS777011,37,2021-09-06,FG-EAEIS0078,2,44.03,Zathunicon
AZ1R666ZIWS777011,37,2021-09-06,FG-EAES0102,1,32.65,Toughzap
AZ1R666ZIWS777011,37,2021-09-06,NM-EAEWH0131,4,14.34,Plexzap
AZ1R666ZIWS777011,37,2021-09-06,TP-BAE0003,1,38.78,Toughzap
AZ1R666ZIWS777011,37,2021-09-06,TP-EAEIS0081,3,11.11,Finhigh
AZA8YX5O3PY967382,174,2021-04-26,BM-BAE0004,4,107.46,Finhigh
AZA8YX5O3PY967382,174,2021-04-26,BM-EAEM0150,3,8.74,Toughzap
AZA8YX5O3PY967382,174,2021-04-26,BM-EAES0101,3,84.46,Funholding
AZA8YX5O3PY967382,174,2021-04-26,BM-EAES0125,1,46,Nam-zim
AZA8YX5O3PY967382,174,2021-04-26,ZN-EAEGAM0066,3,60.29,Zathunicon
AZA8YX5O3PY967382,174,2021-04-26,ZN-EAELASS0087,4,111.11,Nam-zim
AZA8YX5O3PY967382,174,2021-04-26,ZN-EAESS0117,4,112.21,Zathunicon
AZA8YX5O3PY967382,174,2021-05-15,TP-EAECS0051,1,48.33,Nam-zim
AZA8YX5O3PY967382,174,2021-05-15,TP-EAES0114,1,56.43,Betatech
B4HYVLVNMCG170801,84,2021-05-08,FG-EAEM0149,4,41.12,Funholding
B4HYVLVNMCG170801,84,2021-06-01,BH-BAEW0036,1,34.07,Blackzim
B4HYVLVNMCG170801,84,2021-06-01,BH-EAES0101,3,38.37,Betatech
B4HYVLVNMCG170801,84,2021-06-01,BH-PACBS0180,3,8.39,Nam-zim
B4HYVLVNMCG170801,84,2021-06-01,BM-BAED0031,2,32.15,Funholding
B4HYVLVNMCG170801,84,2021-06-01,BM-EAEM0145,4,18.97,Toughzap
B4HYVLVNMCG170801,84,2021-06-01,FG-PACBS0172,4,11.56,Betatech
B4HYVLVNMCG170801,84,2021-06-01,PP-EAELASS0087,2,32.73,Zathunicon
B4HYVLVNMCG170801,84,2021-07-11,ZN-BAED0031,1,23.23,Betatech
B6MT5EQQSFX854507,55,2021-08-03,BH-EAEM0148,1,17.84,Finhigh
B6MT5EQQSFX854507,55,2021-08-03,BH-PACBS0169,1,18.92,Nam-zim
B6MT5EQQSFX854507,55,2021-08-03,BM-EAESS0116,4,21.44,Zathunicon
B6MT5EQQSFX854507,55,2021-08-03,BM-PACBS0182,1,25.37,Zathunicon
B6MT5EQQSFX854507,55,2021-08-03,FG-EAEAD0045,3,4.03,Toughzap
B6MT5EQQSFX854507,55,2021-08-03,FG-EAEGAM0066,3,16.38,Betatech
B6MT5EQQSFX854507,55,2021-08-03,FH-PACBS0184,4,16.54,Plexzap
B6MT5EQQSFX854507,55,2021-08-09,FG-ICS0161,3,41.19,Nam-zim
B6MT5EQQSFX854507,55,2021-08-09,TP-EAEGAM0071,1,14.78,Funholding
B6MT5EQQSFX854507,55,2021-08-09,ZN-BAE0010,4,3.57,Finhigh
B6MT5EQQSFX854507,55,2021-08-09,ZN-BAE0012,3,27.68,Nam-zim
B6MT5EQQSFX854507,55,2021-08-09,ZN-ICS0158,4,11.6,Blackzim
B6MT5EQQSFX854507,55,2021-09-06,FG-PACBS0192,4,17.48,Funholding
B6MT5EQQSFX854507,55,2021-09-06,FH-BAE0002,4,31.08,Plexzap
B6MT5EQQSFX854507,55,2021-09-06,FH-EAEM0136,2,33.72,Funholding
B6MT5EQQSFX854507,55,2021-09-06,ZN-BAEW0035,1,29.72,Plexzap
B6MT5EQQSFX854507,55,2021-09-20,FG-BAE0009,2,33.69,Zathunicon
B6MT5EQQSFX854507,55,2021-09-20,FG-EAEIS0081,2,5.59,Finhigh
B6MT5EQQSFX854507,55,2021-09-20,NM-ICS0153,4,34.58,Funholding
B6MT5EQQSFX854507,55,2021-09-20,NM-PACBS0190,3,20.38,Toughzap
B6MT5EQQSFX854507,55,2021-09-20,ZN-EAEESS0057,2,38.04,Nam-zim
B6RK4XX6O4W718066,199,2021-01-07,BM-BAEW0037,4,46.98,Plexzap
B6RK4XX6O4W718066,199,2021-01-07,BM-EAEGAM0065,1,93.18,Nam-zim
B6RK4XX6O4W718066,199,2021-01-07,FG-EAES0097,4,68.67,Betatech
B6RK4XX6O4W718066,199,2021-01-07,NM-EAECS0049,2,132.6,Betatech
B6RK4XX6O4W718066,199,2021-01-07,NM-EAES0108,1,49.34,Plexzap
B6RK4XX6O4W718066,199,2021-01-07,ZN-BAED0026,3,97.49,Blackzim
B6RK4XX6O4W718066,199,2021-01-07,ZN-EAES0110,2,156.88,Finhigh
B6RK4XX6O4W718066,199,2021-03-15,BM-BAE0010,4,91.33,Zathunicon
B6RK4XX6O4W718066,199,2021-03-15,BM-BAE0013,3,108.79,Funholding
B6RK4XX6O4W718066,199,2021-03-15,FH-EAEGAM0071,3,46.87,Blackzim
B6RK4XX6O4W718066,199,2021-04-15,BH-EAELASS0084,1,30.21,Funholding
B6RK4XX6O4W718066,199,2021-04-15,BH-PACBS0177,3,89.27,Funholding
B6RK4XX6O4W718066,199,2021-04-15,BM-EAEGAM0072,4,78.35,Finhigh
B6RK4XX6O4W718066,199,2021-04-15,BM-EAES0093,3,141.58,Betatech
B6RK4XX6O4W718066,199,2021-04-15,BM-EAES0104,2,119.84,Toughzap
B6RK4XX6O4W718066,199,2021-04-15,NM-EAEESS0056,4,2.9,Betatech
B6RK4XX6O4W718066,199,2021-04-15,TP-BAED0026,3,84.4,Betatech
B6RK4XX6O4W718066,199,2021-04-15,TP-BAEW0034,4,131.48,Nam-zim
B6RK4XX6O4W718066,199,2021-06-18,FH-EAEGAM0066,3,151.81,Nam-zim
B6RK4XX6O4W718066,199,2021-09-11,FG-BAED0026,3,93.6,Betatech
B6RK4XX6O4W718066,199,2021-09-11,FG-EAEGAM0074,3,134.64,Zathunicon
B6RK4XX6O4W718066,199,2021-09-11,FH-EAES0112,1,150.47,Plexzap
B6RK4XX6O4W718066,199,2021-09-11,FH-PACBS0172,3,27.01,Zathunicon
B6RK4XX6O4W718066,199,2021-09-11,NM-EAES0100,1,63.36,Toughzap
B6RK4XX6O4W718066,199,2021-09-11,NM-EAES0114,4,61.25,Betatech
B6RK4XX6O4W718066,199,2021-09-11,ZN-EAES0099,4,93.98,Toughzap
B6RK4XX6O4W718066,199,2021-09-11,ZN-EAES0109,3,85.86,Zathunicon
B8R5GVJM8U6577878,52,2021-05-02,NM-BAED0031,3,11.41,Toughzap
B8R5GVJM8U6577878,52,2021-05-02,NM-EAELASS0092,3,48.32,Funholding
B8R5GVJM8U6577878,52,2021-05-02,NM-EAEWH0129,1,100.66,Betatech
B8R5GVJM8U6577878,52,2021-08-20,BH-PACBS0165,4,13.8,Blackzim
B8R5GVJM8U6577878,52,2021-08-20,BH-PACBS0178,4,80.43,Toughzap
B8R5GVJM8U6577878,52,2021-09-17,FG-EAEAD0047,4,12.38,Finhigh
B8R5GVJM8U6577878,52,2021-09-17,FG-EAEESS0059,3,87.55,Finhigh
B8R5GVJM8U6577878,52,2021-09-17,FG-PACBS0174,2,12.39,Blackzim
B8R5GVJM8U6577878,52,2021-09-17,TP-EAEESS0061,3,72.68,Betatech
B8R5GVJM8U6577878,52,2021-09-17,TP-PACBS0167,2,7.23,Toughzap
BEE6XDILLEY125933,187,2021-07-05,BM-BAEW0035,4,59.89,Finhigh
BEE6XDILLEY125933,187,2021-07-05,NM-EAEM0144,1,77.74,Finhigh
BEE6XDILLEY125933,187,2021-07-05,PP-BAEW0035,3,8.48,Toughzap
BEE6XDILLEY125933,187,2021-07-05,PP-EAEM0136,1,68.81,Nam-zim
BEE6XDILLEY125933,187,2021-07-05,TP-BAEW0036,4,75.69,Plexzap
BEE6XDILLEY125933,187,2021-07-20,BH-BAED0024,3,27.58,Zathunicon
BEE6XDILLEY125933,187,2021-07-20,BH-EAEIS0077,4,23.18,Zathunicon
BEE6XDILLEY125933,187,2021-08-18,BH-EAES0093,4,23.18,Toughzap
BEE6XDILLEY125933,187,2021-08-18,PP-EAEAD0044,2,65.32,Plexzap
BJBHBZBQT6J386548,58,2021-03-12,ZN-EAEGAM0073,3,28.85,Plexzap
BJBHBZBQT6J386548,58,2021-04-16,BM-EAEIS0080,1,5.84,Finhigh
BJBHBZBQT6J386548,58,2021-08-10,NM-BAEW0034,3,7.29,Nam-zim
BJBHBZBQT6J386548,58,2021-08-10,NM-EAEGAM0071,4,46.64,Zathunicon
BJBHBZBQT6J386548,58,2021-08-10,NM-EAELASS0087,3,0.51,Funholding
BNWVPB0TCZ5369050,102,2020-12-15,FG-EAEM0142,2,65.84,Nam-zim
BNWVPB0TCZ5369050,102,2020-12-15,FG-EAES0094,4,120.83,Blackzim
BNWVPB0TCZ5369050,102,2020-12-15,FG-PACBS0192,3,126.11,Betatech
BNWVPB0TCZ5369050,102,2020-12-15,ZN-EAEESS0058,3,98.77,Blackzim
BNWVPB0TCZ5369050,102,2020-12-15,ZN-EAES0108,4,120.94,Nam-zim
BNWVPB0TCZ5369050,102,2020-12-15,ZN-IFCAP0152,1,59.85,Blackzim
BNWVPB0TCZ5369050,102,2021-02-11,FG-10141,2,14.6,Funholding
BNWVPB0TCZ5369050,102,2021-02-11,FG-BAED0032,3,142.66,Plexzap
BNWVPB0TCZ5369050,102,2021-02-11,NM-BAE0007,1,38.75,Toughzap
BNWVPB0TCZ5369050,102,2021-02-11,NM-BAE0020,3,0.95,Betatech
BNWVPB0TCZ5369050,102,2021-02-11,NM-EAEIS0080,3,59.85,Toughzap
BNWVPB0TCZ5369050,102,2021-02-11,PP-BAEW0039,1,32.34,Toughzap
BNWVPB0TCZ5369050,102,2021-02-11,PP-PACBS0172,4,28.7,Betatech
BNWVPB0TCZ5369050,102,2021-02-11,ZN-EAEGAM0066,3,43.86,Plexzap
BNWVPB0TCZ5369050,102,2021-02-11,ZN-EAEWH0131,4,2.86,Funholding
BNWVPB0TCZ5369050,102,2021-03-21,BH-BAE0012,1,149.76,Blackzim
BNWVPB0TCZ5369050,102,2021-03-21,BH-EAEWH0129,2,158.66,Nam-zim
BNWVPB0TCZ5369050,102,2021-03-21,FG-EAECS0050,4,21.29,Betatech
BNWVPB0TCZ5369050,102,2021-03-21,FH-EAEAD0042,4,53.2,Finhigh
BNWVPB0TCZ5369050,102,2021-03-21,FH-EAEIS0078,4,148.59,Zathunicon
BNWVPB0TCZ5369050,102,2021-05-14,PP-BAE0006,4,105.36,Finhigh
BNWVPB0TCZ5369050,102,2021-05-14,PP-ICS0154,1,105.15,Blackzim
BNWVPB0TCZ5369050,102,2021-05-14,TP-ICS0153,1,12.15,Toughzap
BNWVPB0TCZ5369050,102,2021-05-14,TP-PACBS0186,1,139.52,Zathunicon
BNWVPB0TCZ5369050,102,2021-06-11,BH-ICS0153,2,44.74,Plexzap
BNWVPB0TCZ5369050,102,2021-06-11,BH-PACBS0174,2,82.02,Finhigh
BNWVPB0TCZ5369050,102,2021-07-13,PP-BAE0015,4,110.69,Zathunicon
BO6V8DRDEV2627679,188,2021-06-15,BM-EAEGAM0072,2,145.22,Betatech
BO6V8DRDEV2627679,188,2021-06-15,BM-PACBS0183,1,175.65,Blackzim
BO6V8DRDEV2627679,188,2021-06-15,BM-PACBS0197,1,178.02,Toughzap
BO6V8DRDEV2627679,188,2021-06-15,FG-EAES0096,1,16.71,Funholding
BO6V8DRDEV2627679,188,2021-06-15,FG-EAES0109,1,25.36,Funholding
BO6V8DRDEV2627679,188,2021-06-15,FG-IFCAP0151,3,99.44,Betatech
BO6V8DRDEV2627679,188,2021-06-15,FG-PACBS0179,1,169.59,Funholding
BO6V8DRDEV2627679,188,2021-06-15,TP-BAE0015,1,139.91,Finhigh
BO6V8DRDEV2627679,188,2021-06-15,TP-EAES0105,3,52.63,Betatech
BO6V8DRDEV2627679,188,2021-06-30,TP-EAES0120,1,162.62,Nam-zim
BO6V8DRDEV2627679,188,2021-06-30,ZN-EAEIS0079,4,110.28,Nam-zim
BO6V8DRDEV2627679,188,2021-06-30,ZN-EAES0112,1,19.85,Plexzap
BO6V8DRDEV2627679,188,2021-09-04,BH-EAEAD0043,2,124.96,Plexzap
BO6V8DRDEV2627679,188,2021-09-04,BH-PACBS0167,2,182.8,Toughzap
BO6V8DRDEV2627679,188,2021-09-04,BH-PACBS0190,4,10.28,Zathunicon
BROGP21GT25414842,121,2021-05-21,NM-BAE0017,1,119.53,Plexzap
BROGP21GT25414842,121,2021-05-21,NM-BAED0025,2,46.12,Zathunicon
BROGP21GT25414842,121,2021-05-21,TP-EAEAD0045,4,4.14,Plexzap
BROGP21GT25414842,121,2021-05-21,TP-EAES0111,1,141.18,Finhigh
BROGP21GT25414842,121,2021-05-30,PP-EAEESS0056,2,84.45,Blackzim
BROGP21GT25414842,121,2021-05-30,PP-PACBS0184,3,3.66,Zathunicon
BROGP21GT25414842,121,2021-05-30,TP-10141,2,114.18,Blackzim
BROGP21GT25414842,121,2021-05-30,ZN-EAEIS0080,4,119.25,Nam-zim
BROGP21GT25414842,121,2021-05-30,ZN-EAES0100,1,8.65,Nam-zim
BROGP21GT25414842,121,2021-05-30,ZN-EAESS0118,3,49.1,Finhigh
BROGP21GT25414842,121,2021-06-26,FH-EAES0100,2,103.73,Blackzim
BROGP21GT25414842,121,2021-07-28,BH-EAEM0145,1,94.68,Betatech
BROGP21GT25414842,121,2021-07-28,PP-EAEWH0131,4,83.26,Blackzim
BROGP21GT25414842,121,2021-07-28,PP-PACBS0187,2,62.91,Betatech
BROGP21GT25414842,121,2021-08-08,BH-EAEESS0056,4,37.93,Funholding
BROGP21GT25414842,121,2021-08-11,BM-EAEAD0042,4,77.41,Betatech
BROGP21GT25414842,121,2021-08-11,BM-PACBS0191,3,111,Finhigh
BROGP21GT25414842,121,2021-08-11,FH-EAEIS0078,2,18.29,Toughzap
BROGP21GT25414842,121,2021-08-11,FH-EAES0095,4,54.97,Zathunicon
BROGP21GT25414842,121,2021-08-11,NM-EAEAD0042,1,138.31,Funholding
BROGP21GT25414842,121,2021-08-11,NM-EAEESS0054,4,129.52,Betatech
BROGP21GT25414842,121,2021-08-11,TP-PACBS0164,2,121.39,Betatech
BROGP21GT25414842,121,2021-08-11,ZN-PACBS0176,3,99.49,Finhigh
BROGP21GT25414842,121,2021-08-30,PP-BAE0005,3,18.39,Zathunicon
BROGP21GT25414842,121,2021-08-30,PP-BAE0007,1,87.71,Zathunicon
BROGP21GT25414842,121,2021-08-30,PP-EAEM0149,4,137.11,Finhigh
BROGP21GT25414842,121,2021-08-30,PP-PACBS0194,1,6.21,Nam-zim
BROGP21GT25414842,121,2021-09-21,TP-EAEAD0042,2,118.04,Toughzap
BSAQRUZ4AQV214478,164,2020-08-17,BH-ICS0158,3,42.53,Zathunicon
BSAQRUZ4AQV214478,164,2020-08-17,FG-EAEM0150,2,8.5,Funholding
BSAQRUZ4AQV214478,164,2020-08-17,NM-BAEW0034,4,49.14,Betatech
BSAQRUZ4AQV214478,164,2020-08-17,NM-EAEM0145,2,10.23,Finhigh
BSAQRUZ4AQV214478,164,2020-08-17,TP-EAESS0117,1,53.77,Plexzap
BSAQRUZ4AQV214478,164,2021-03-07,BH-EAES0123,2,29.78,Funholding
BSAQRUZ4AQV214478,164,2021-03-07,BH-PACBS0183,4,31.24,Betatech
BSAQRUZ4AQV214478,164,2021-03-07,BM-EAES0125,2,11.01,Funholding
BSAQRUZ4AQV214478,164,2021-03-07,FG-BAED0032,3,5.71,Zathunicon
BSAQRUZ4AQV214478,164,2021-03-07,FG-ICS0153,3,50.58,Finhigh
BSAQRUZ4AQV214478,164,2021-03-07,FG-PACBS0194,2,64.86,Nam-zim
BSAQRUZ4AQV214478,164,2021-03-07,ZN-PACBS0177,2,50.4,Blackzim
C15AQKT03T5311862,83,2021-02-10,BH-EAEGAM0066,1,28.27,Nam-zim
C15AQKT03T5311862,83,2021-02-10,NM-EAES0111,3,13.72,Nam-zim
C15AQKT03T5311862,83,2021-02-10,NM-PACBS0194,1,6.21,Betatech
C15AQKT03T5311862,83,2021-03-15,FH-EAEAD0042,4,30.75,Nam-zim
C15AQKT03T5311862,83,2021-03-15,PP-ICS0156,4,7.51,Nam-zim
C15AQKT03T5311862,83,2021-04-01,FH-PACBS0182,3,16.2,Funholding
C15AQKT03T5311862,83,2021-04-01,ZN-EAEAD0047,2,29.33,Blackzim
C15AQKT03T5311862,83,2021-04-01,ZN-EAEESS0054,2,17.45,Funholding
C15AQKT03T5311862,83,2021-04-12,NM-BAEW0040,2,1.33,Finhigh
C15AQKT03T5311862,83,2021-04-12,NM-EAEESS0058,1,15.79,Toughzap
C15AQKT03T5311862,83,2021-04-12,PP-EAEM0144,4,16.23,Betatech
C15AQKT03T5311862,83,2021-04-12,PP-PACBS0184,4,0.91,Plexzap
C15AQKT03T5311862,83,2021-04-21,BH-ICS0153,1,4.31,Blackzim
C15AQKT03T5311862,83,2021-04-21,BH-ICS0160,4,9.46,Zathunicon
C15AQKT03T5311862,83,2021-04-21,FG-EAELASS0084,1,28.48,Funholding
C15AQKT03T5311862,83,2021-07-28,BH-PACBS0173,2,18.39,Nam-zim
C15AQKT03T5311862,83,2021-07-28,BH-PACBS0183,4,30.83,Finhigh
C15AQKT03T5311862,83,2021-08-23,BM-EAEM0137,3,23.29,Zathunicon
C15AQKT03T5311862,83,2021-08-23,PP-BAE0018,3,34.35,Toughzap
C15AQKT03T5311862,83,2021-08-23,PP-EAECS0052,2,27.84,Plexzap
C2JK28BV6S1248001,193,2021-08-01,FH-BAE0014,2,36.88,Finhigh
C2JK28BV6S1248001,193,2021-08-01,FH-EAEGAM0070,4,5.79,Plexzap
C2JK28BV6S1248001,193,2021-08-01,FH-EAES0094,4,51.1,Finhigh
